Char,Genre,Title,line_count
JAY,Comedy,clerks,273
VERONICA,Comedy,clerks,428
RANDAL,Comedy,clerks,1155
DANTE,Comedy,clerks,1659
CUSTOMER,Comedy,clerks,145
CARLSBY,Comedy,entrapment,55
CRUZ,Comedy,entrapment,72
STEWARD,Comedy,entrapment,25
QIU,Comedy,entrapment,27
GIN,Comedy,entrapment,956
MAC,Comedy,entrapment,1149
CELESTE,Comedy,kingofcomedythe,24
YOUNG MAN,Comedy,kingofcomedythe,113
RECEPTIONIST,Comedy,kingofcomedythe,61
WIRTZ,Comedy,kingofcomedythe,29
OFFICIAL,Comedy,kingofcomedythe,37
JONNO,Comedy,kingofcomedythe,35
CROCKETT,Comedy,kingofcomedythe,54
MCCABE,Comedy,kingofcomedythe,21
CATHY LONG,Comedy,kingofcomedythe,101
THOMAS,Comedy,kingofcomedythe,71
RANDALL,Comedy,kingofcomedythe,26
MAE,Comedy,kingofcomedythe,39
PATTEN,Comedy,kingofcomedythe,136
LANGFORD,Comedy,kingofcomedythe,256
MARSHA,Comedy,kingofcomedythe,203
RITA,Comedy,kingofcomedythe,575
PUPKIN,Comedy,kingofcomedythe,1629
(CONCERNED),Comedy,liarliar,22
MS. BERRY,Comedy,liarliar,24
MIRANDA,Comedy,liarliar,72
DANA,Comedy,liarliar,67
VIRGINIA,Comedy,liarliar,118
JUDGE STEVENS,Comedy,liarliar,166
GRETA,Comedy,liarliar,110
POLICE OFFICER,Comedy,liarliar,39
BEGGAR,Comedy,liarliar,25
MR. ALLAN,Comedy,liarliar,40
PHILIP,Comedy,liarliar,55
AUDREY,Comedy,liarliar,256
MAX,Comedy,liarliar,171
JERRY,Comedy,liarliar,105
FLETCHER,Comedy,liarliar,1327
BRENDA,Comedy,slither,75
KYLIE'S MOM,Comedy,slither,30
MARGARET,Comedy,slither,63
JACK,Comedy,slither,69
WALLY,Comedy,slither,95
KYLIE,Comedy,slither,71
SHELBY,Comedy,slither,33
TREVOR,Comedy,slither,112
PASTOR,Comedy,slither,26
GRANT,Comedy,slither,216
BILL,Comedy,slither,414
STARLA,Comedy,slither,406
DESK CLERK,Comedy,newyorkminute,38
BOBO,Comedy,newyorkminute,22
SPEEDY,Comedy,newyorkminute,30
CANADIAN REPRESENTATIVE,Comedy,newyorkminute,22
ROGER,Comedy,newyorkminute,50
MORTY,Comedy,newyorkminute,37
MRS. LO BIANCHO,Comedy,newyorkminute,91
WILLIAMSON,Comedy,newyorkminute,40
BENNIE,Comedy,newyorkminute,61
HOGAN,Comedy,newyorkminute,73
PROFESSOR SPAULDING,Comedy,newyorkminute,50
JIM,Comedy,newyorkminute,24
WARREN,Comedy,newyorkminute,132
QUINN,Comedy,newyorkminute,91
(CONTINUED),Comedy,newyorkminute,176
PARKER,Comedy,newyorkminute,759
DREW,Comedy,newyorkminute,765
CHARLEY,Comedy,newyorkminute,87
ANNOUNCER,Comedy,apartmentthe,25
BLONDE,Comedy,apartmentthe,24
VANDERHOF,Comedy,apartmentthe,40
MARGIE,Comedy,apartmentthe,113
MRS. DREYFUSS,Comedy,apartmentthe,70
SYLVIA,Comedy,apartmentthe,89
MISS N,Comedy,apartmentthe,78
MRS. LIEBERMAN,Comedy,apartmentthe,40
MATUSCHKA,Comedy,apartmentthe,70
KIRKEBY,Comedy,apartmentthe,218
DOBISCH,Comedy,apartmentthe,152
DR. DREYFUSS,Comedy,apartmentthe,239
SHELDRAKE,Comedy,apartmentthe,633
BUD,Comedy,apartmentthe,1753
FRAN,Comedy,apartmentthe,827
DALLAS (CONT.),Comedy,beavisandbuttheaddoamerica,21
VAN DRIESSEN,Comedy,beavisandbuttheaddoamerica,39
DUMB GUY,Comedy,beavisandbuttheaddoamerica,24
BEAVIS (CONT.),Comedy,beavisandbuttheaddoamerica,31
DALLAS,Comedy,beavisandbuttheaddoamerica,67
MUDDY,Comedy,beavisandbuttheaddoamerica,85
MARTHA,Comedy,beavisandbuttheaddoamerica,52
SANDY,Comedy,beavisandbuttheaddoamerica,21
BEAVIS/CORNHOLIO,Comedy,beavisandbuttheaddoamerica,56
BORK,Comedy,beavisandbuttheaddoamerica,87
TOM,Comedy,beavisandbuttheaddoamerica,63
FLEMMING,Comedy,beavisandbuttheaddoamerica,189
BEAVIS,Comedy,beavisandbuttheaddoamerica,344
BUTT-HEAD,Comedy,beavisandbuttheaddoamerica,387
B&B,Comedy,beavisandbuttheaddoamerica,60
HAYES,Comedy,beingthere,42
ABBAZ,Comedy,beingthere,21
WOLTZ,Comedy,beingthere,21
PRESIDENT'S VOICE,Comedy,beingthere,41
MRS. AUBREY,Comedy,beingthere,38
HULL,Comedy,beingthere,26
LOUISE,Comedy,beingthere,133
DUPONT,Comedy,beingthere,112
KINNEY,Comedy,beingthere,22
WILSON,Comedy,beingthere,44
KAUFMAN,Comedy,beingthere,91
SOPHIE,Comedy,beingthere,34
KARPATOV,Comedy,beingthere,26
COURTNEY,Comedy,beingthere,69
FRANKLIN,Comedy,beingthere,213
STIEGLER,Comedy,beingthere,27
SKRAPINOV,Comedy,beingthere,155
NOVOGROD,Comedy,beingthere,24
RAND,Comedy,beingthere,490
PRESIDENT,Comedy,beingthere,306
FIRST LADY,Comedy,beingthere,31
ALLENBY,Comedy,beingthere,258
JEFFREY,Comedy,beingthere,30
EVE,Comedy,beingthere,511
CHANCE,Comedy,beingthere,932
BUSINESSMAN,Comedy,threemenandababy,35
MANAGER,Comedy,threemenandababy,31
WOMAN #2,Comedy,threemenandababy,22
WOMAN #1,Comedy,threemenandababy,34
STORE CLERK,Comedy,threemenandababy,42
PUNK #1,Comedy,threemenandababy,94
COP #2,Comedy,threemenandababy,22
COP #1,Comedy,threemenandababy,27
AGENT #1,Comedy,threemenandababy,105
PUNK,Comedy,threemenandababy,24
MARGIE,Comedy,threemenandababy,26
MRS. BRETSAWS,Comedy,threemenandababy,52
PAUL,Comedy,threemenandababy,64
BRUNETTE,Comedy,threemenandababy,26
CARL,Comedy,threemenandababy,63
CHRISTIE,Comedy,threemenandababy,31
JAY,Comedy,threemenandababy,28
JERRY,Comedy,threemenandababy,52
Pthe CORK.,Comedy,threemenandababy,32
GUARD,Comedy,threemenandababy,37
NATALIE,Comedy,threemenandababy,64
GRATON,Comedy,threemenandababy,172
YOUNG MAN,Comedy,threemenandababy,23
PETER,Comedy,threemenandababy,1623
JACK,Comedy,threemenandababy,1031
MICHAEL,Comedy,threemenandababy,1025
SYLVIA,Comedy,threemenandababy,160
HAWLEY,Comedy,groundhogday,48
PSYCHOLOGIST,Comedy,groundhogday,21
NANCY,Comedy,groundhogday,42
BUSTER,Comedy,groundhogday,21
RALPH,Comedy,groundhogday,27
MARY,Comedy,groundhogday,21
DEEJAY,Comedy,groundhogday,57
RITA,Comedy,groundhogday,658
MRS. LANCASTER,Comedy,groundhogday,49
PHIL,Comedy,groundhogday,1522
LARRY,Comedy,groundhogday,70
NED,Comedy,groundhogday,97
ROLLO,Comedy,juno,33
GIRL LAB PARTNER,Comedy,juno,22
PUNK RECEPTIONIST,Comedy,juno,21
GERTA,Comedy,juno,28
ULTRASOUND TECH,Comedy,juno,29
BLEEKER'S MOM,Comedy,juno,26
MARK,Comedy,juno,367
LEAH,Comedy,juno,177
VANESSA,Comedy,juno,241
BREN,Comedy,juno,141
MAC,Comedy,juno,155
BLEEKER,Comedy,juno,200
JUNO,Comedy,juno,1208
SAILOR #1,Comedy,youthinrevolt,28
JERRY,Comedy,youthinrevolt,110
VIJAY,Comedy,youthinrevolt,81
DWAYNE,Comedy,youthinrevolt,48
POLICE OFFICER,Comedy,youthinrevolt,21
ESTELLE,Comedy,youthinrevolt,212
LACEY,Comedy,youthinrevolt,66
MR. SAUNDERS,Comedy,youthinrevolt,42
TRENT,Comedy,youthinrevolt,36
JOANIE,Comedy,youthinrevolt,68
LANCE,Comedy,youthinrevolt,52
LEFTY,Comedy,youthinrevolt,211
PAUL,Comedy,youthinrevolt,41
GEORGE,Comedy,youthinrevolt,97
HEATHER,Comedy,youthinrevolt,27
NICK/CARLOTTA,Comedy,youthinrevolt,28
FRANCOIS,Comedy,youthinrevolt,38
SHEENI,Comedy,youthinrevolt,567
NICK,Comedy,youthinrevolt,1365
LILLIAN,Comedy,manhattanmurdermystery,61
CAROL (voice over from inside the car),Comedy,manhattanmurdermystery,25
LARRY (voice over from inside the car),Comedy,manhattanmurdermystery,30
TED (voice over),Comedy,manhattanmurdermystery,66
MARILYN,Comedy,manhattanmurdermystery,27
SY,Comedy,manhattanmurdermystery,42
HELEN'S VOICE,Comedy,manhattanmurdermystery,48
LARRY (voice over),Comedy,manhattanmurdermystery,131
HELEN,Comedy,manhattanmurdermystery,74
MICHAEL (Orson Welles - voice over from the film),Comedy,manhattanmurdermystery,21
CAROL (voice over),Comedy,manhattanmurdermystery,156
PAUL (voice over),Comedy,manhattanmurdermystery,50
PAUL,Comedy,manhattanmurdermystery,261
GLADYS,Comedy,manhattanmurdermystery,34
MARCIA (voice over),Comedy,manhattanmurdermystery,64
TED,Comedy,manhattanmurdermystery,383
MARCIA,Comedy,manhattanmurdermystery,192
LARRY,Comedy,manhattanmurdermystery,1495
CAROL,Comedy,manhattanmurdermystery,1570
GERALD,Comedy,broadcastnews,26
CAMERAMAN,Comedy,broadcastnews,24
BUDDY,Comedy,broadcastnews,138
JENNIFER,Comedy,broadcastnews,88
GEORGE,Comedy,broadcastnews,27
BILL,Comedy,broadcastnews,42
BOBBIE,Comedy,broadcastnews,24
MARTIN KLEIN,Comedy,broadcastnews,27
PAUL,Comedy,broadcastnews,93
ERNIE,Comedy,broadcastnews,163
BLAIR,Comedy,broadcastnews,114
YOUNG WOMAN,Comedy,broadcastnews,47
TOM,Comedy,broadcastnews,947
JANE,Comedy,broadcastnews,1131
AARON,Comedy,broadcastnews,856
GEOFFREY,Comedy,sixdegreesofseparation,41
TRENT,Comedy,sixdegreesofseparation,29
RICK,Comedy,sixdegreesofseparation,50
ELIZABETH,Comedy,sixdegreesofseparation,48
KITTY,Comedy,sixdegreesofseparation,26
LARKIN,Comedy,sixdegreesofseparation,27
FLAN (VO),Comedy,sixdegreesofseparation,26
TESS,Comedy,sixdegreesofseparation,33
PAUL,Comedy,sixdegreesofseparation,259
OUISA (VO),Comedy,sixdegreesofseparation,24
FLAN,Comedy,sixdegreesofseparation,277
OUISA,Comedy,sixdegreesofseparation,408
MANAGER,Comedy,replacementsthe,21
CLIFFORD,Comedy,replacementsthe,68
WILSON,Comedy,replacementsthe,39
WALTER,Comedy,replacementsthe,27
BANES,Comedy,replacementsthe,43
JUDGE,Comedy,replacementsthe,27
PILACHI,Comedy,replacementsthe,72
SUMMERALL,Comedy,replacementsthe,186
MADDEN,Comedy,replacementsthe,211
(TO CAMERA),Comedy,replacementsthe,29
AUGUSTINE,Comedy,replacementsthe,40
O'NEIL,Comedy,replacementsthe,297
MARTEL,Comedy,replacementsthe,82
LINDELL,Comedy,replacementsthe,72
REPORTER,Comedy,replacementsthe,54
ON SCOREBOARD,Comedy,replacementsthe,41
DIRECTOR,Comedy,replacementsthe,25
ROLAND,Comedy,replacementsthe,54
WILKINSON,Comedy,replacementsthe,25
ANDRE,Comedy,replacementsthe,45
JAMAL,Comedy,replacementsthe,59
ANNABELLE,Comedy,replacementsthe,260
COCHRAN,Comedy,replacementsthe,68
BOOMER,Comedy,replacementsthe,63
DAN,Comedy,replacementsthe,63
AL,Comedy,replacementsthe,180
REF,Comedy,replacementsthe,38
PACIFICO,Comedy,replacementsthe,29
LEE,Comedy,replacementsthe,70
EVANS,Comedy,replacementsthe,72
SHANE,Comedy,replacementsthe,845
ENSEMBLE,Comedy,ducksoup,29
SPEAKER,Comedy,ducksoup,24
MRS.  TEASDALE,Comedy,ducksoup,38
VERA,Comedy,ducksoup,79
BOB,Comedy,ducksoup,94
TRENTINO,Comedy,ducksoup,239
ALL,Comedy,ducksoup,46
MRS. TEASDALE,Comedy,ducksoup,208
CHICO,Comedy,ducksoup,369
GROUCHO,Comedy,ducksoup,1002
RON,Comedy,fasttimesatridgemonthigh,35
ARNOLD,Comedy,fasttimesatridgemonthigh,24
DENNIS,Comedy,fasttimesatridgemonthigh,28
BUSINESSMAN,Comedy,fasttimesatridgemonthigh,42
GRIFFIN,Comedy,fasttimesatridgemonthigh,25
HAROLD,Comedy,fasttimesatridgemonthigh,23
MRS. O'ROURKE,Comedy,fasttimesatridgemonthigh,23
CINDY,Comedy,fasttimesatridgemonthigh,26
MR. VARGAS,Comedy,fasttimesatridgemonthigh,57
MR. HAND,Comedy,fasttimesatridgemonthigh,213
LINDA,Comedy,fasttimesatridgemonthigh,278
LISA,Comedy,fasttimesatridgemonthigh,34
BRAD,Comedy,fasttimesatridgemonthigh,291
L.C.,Comedy,fasttimesatridgemonthigh,36
SPICOLI,Comedy,fasttimesatridgemonthigh,279
STACY,Comedy,fasttimesatridgemonthigh,542
DAMONE,Comedy,fasttimesatridgemonthigh,333
THE RAT,Comedy,fasttimesatridgemonthigh,270
TV ANNOUNCER,Comedy,toystory,21
HANNAH,Comedy,toystory,56
WOODY (VOICE BOX),Comedy,toystory,43
SID,Comedy,toystory,167
SLINKY,Comedy,toystory,85
MRS. DAVIS,Comedy,toystory,79
BO PEEP,Comedy,toystory,55
REX,Comedy,toystory,146
HAMM,Comedy,toystory,87
MR. POTATO HEAD,Comedy,toystory,149
SARGENT,Comedy,toystory,92
BUZZ,Comedy,toystory,438
WOODY,Comedy,toystory,862
ANDY,Comedy,toystory,99
WOMAN,Comedy,lostintranslation,26
MOTHER,Comedy,lostintranslation,21
KELLY,Comedy,lostintranslation,60
JOHN,Comedy,lostintranslation,86
ELAINE,Comedy,lostintranslation,24
LYDIA,Comedy,lostintranslation,74
CHARLOTTE,Comedy,lostintranslation,372
BOB,Comedy,lostintranslation,375
TANYA,Comedy,ted,27
THOMAS,Comedy,ted,64
TAMI-LYNN,Comedy,ted,38
ASIAN MAN,Comedy,ted,22
GUY,Comedy,ted,53
SAM,Comedy,ted,29
NORAH,Comedy,ted,28
REX,Comedy,ted,144
(BEAT),Comedy,ted,64
DONNY,Comedy,ted,72
ROBERT,Comedy,ted,41
TEDDY,Comedy,ted,35
JOHN,Comedy,ted,902
LORI,Comedy,ted,457
TED,Comedy,ted,746
(CONTINUED),Comedy,ted,212
CONTINUED:,Comedy,ted,109
NARRATOR,Comedy,ted,117
DANNY,Comedy,mygirl,39
PHIL,Comedy,mygirl,57
NURSE RANDALL,Comedy,mygirl,23
THOMAS J,Comedy,mygirl,256
MINISTER,Comedy,mygirl,28
SHELLY,Comedy,mygirl,506
HARRY,Comedy,mygirl,460
MRS. SENNETT,Comedy,mygirl,29
JUSTIN,Comedy,mygirl,25
MR. BIXLER,Comedy,mygirl,111
VADA,Comedy,mygirl,667
VADA'S THOUGHTS,Comedy,mygirl,41
MR DASHWOOD,Comedy,senseandsensibility,43
THE STRANGER,Comedy,senseandsensibility,28
SIR JOHN,Comedy,senseandsensibility,167
WILLOUGHBY,Comedy,senseandsensibility,178
ROBERT,Comedy,senseandsensibility,31
JOHN,Comedy,senseandsensibility,73
LUCY,Comedy,senseandsensibility,182
FANNY,Comedy,senseandsensibility,169
MRS JENNINGS,Comedy,senseandsensibility,312
CHARLOTTE,Comedy,senseandsensibility,121
MR PALMER,Comedy,senseandsensibility,30
COLONEL BRANDON,Comedy,senseandsensibility,223
THOMAS,Comedy,senseandsensibility,31
MARIANNE,Comedy,senseandsensibility,543
MARGARET,Comedy,senseandsensibility,122
MRS DASHWOOD,Comedy,senseandsensibility,319
ELINOR,Comedy,senseandsensibility,693
EDWARD,Comedy,senseandsensibility,255
CATHERINE,Comedy,storytelling,34
MARCUS,Comedy,storytelling,70
VI,Comedy,storytelling,151
MR SCOTT,Comedy,storytelling,76
PAM,Comedy,storytelling,58
MR. DEMARCO,Comedy,storytelling,21
STANLEY,Comedy,storytelling,27
CONAN,Comedy,storytelling,31
BRADY,Comedy,storytelling,63
EDITOR,Comedy,storytelling,51
CELO,Comedy,storytelling,65
MIKEY,Comedy,storytelling,186
FERN,Comedy,storytelling,93
MARTY,Comedy,storytelling,173
TOBY,Comedy,storytelling,295
SCOOBY,Comedy,storytelling,196
WOMAN,Comedy,runawaybride,25
MAN,Comedy,runawaybride,52
MAGGIE (; cont'd),Comedy,runawaybride,26
BRIAN,Comedy,runawaybride,40
GILL,Comedy,runawaybride,25
MRS. WHITTENMEYER,Comedy,runawaybride,28
GEORGE,Comedy,runawaybride,31
MRS. PRESSMAN,Comedy,runawaybride,60
BOB (cont'd),Comedy,runawaybride,46
MRS. TROUT,Comedy,runawaybride,59
CINDY,Comedy,runawaybride,32
BOB,Comedy,runawaybride,142
ELLIE,Comedy,runawaybride,78
FISHER,Comedy,runawaybride,104
PEGGY (cont'd),Comedy,runawaybride,23
PEGGY,Comedy,runawaybride,217
WALTER,Comedy,runawaybride,67
GRANDMA JULIA,Comedy,runawaybride,49
IKE (cont'd),Comedy,runawaybride,128
MAGGIE (cont'd),Comedy,runawaybride,107
MAGGIE,Comedy,runawaybride,820
IKE,Comedy,runawaybride,781
COX,Comedy,larrycrowne,54
DENISE,Comedy,larrycrowne,37
LAURIE GAMMELGAARD,Comedy,larrycrowne,40
DELL GORDO,Comedy,larrycrowne,59
HURLEY,Comedy,larrycrowne,45
DEAN TAINOT,Comedy,larrycrowne,135
FRANCES TAYLOR-BRIEGH,Comedy,larrycrowne,83
MACK,Comedy,larrycrowne,34
PATIENCE,Comedy,larrycrowne,55
LAMARR,Comedy,larrycrowne,125
STRANG,Comedy,larrycrowne,62
RAUL,Comedy,larrycrowne,58
PERRY,Comedy,larrycrowne,55
DIBIASI,Comedy,larrycrowne,65
CALIMERIS,Comedy,larrycrowne,24
PINEDO,Comedy,larrycrowne,50
(THEN),Comedy,larrycrowne,227
DR. MATSUTANI,Comedy,larrycrowne,64
BUSIK,Comedy,larrycrowne,49
TALIA,Comedy,larrycrowne,235
MERCEDES TAINOT,Comedy,larrycrowne,578
LARRY CROWNE,Comedy,larrycrowne,636
LANDLADY,Comedy,bountyhunterthe,31
LORRAINE,Comedy,bountyhunterthe,41
STEWART,Comedy,bountyhunterthe,63
DAWN,Comedy,bountyhunterthe,30
MOM,Comedy,bountyhunterthe,31
TERESA,Comedy,bountyhunterthe,30
JIMMY,Comedy,bountyhunterthe,49
RAY,Comedy,bountyhunterthe,28
DWIGHT,Comedy,bountyhunterthe,40
BOBBY,Comedy,bountyhunterthe,105
(QUICKLY),Comedy,bountyhunterthe,23
LOIS,Comedy,bountyhunterthe,39
SID,Comedy,bountyhunterthe,152
CASS,Comedy,bountyhunterthe,762
MILO,Comedy,bountyhunterthe,1088
JEAN,Comedy,fargo,28
SCOTT,Comedy,fargo,28
LOU,Comedy,fargo,69
HOOKER ONE,Comedy,fargo,22
CUSTOMER,Comedy,fargo,42
STAN,Comedy,fargo,58
MIKE,Comedy,fargo,101
SHEP,Comedy,fargo,33
WADE,Comedy,fargo,164
GARY,Comedy,fargo,46
MAN,Comedy,fargo,76
JERRY,Comedy,fargo,513
WOMAN,Comedy,fargo,40
DETECTIVE SIBERT,Comedy,fargo,26
